business_name,rating,review
Boucherie Union Square,5.0,"I visited this restaurant for Mother’s Day, and it was a wonderful experience. My parents truly enjoyed the food—it was absolutely delicious. The service was excellent, attentive, and friendly. Everything exceeded our expectations, and I’m looking forward to coming back again. Thank you for making our celebration special!"
Boucherie Union Square,5.0,"Boucherie was the first restaurant I experienced when visiting NYC in 2015, and from the moment I walked in, I was hooked. Fast forward 10 years… and it’s still that perfect NYC classy vibe. If you know, you know. Adam has been the absolute best barkeep with the most pleasant and welcoming spirit. The music, food, wine… my absolute go-to when visiting the city."
Boucherie Union Square,5.0,"Boucherie was the first restaurant I experienced when visiting NYC in 2015, and from the moment I walked in, I was hooked. Fast forward 10 years… and it’s still that perfect NYC classy vibe. If you know, you know. Adam has been the absolute best barkeep with the most pleasant and welcoming spirit. The music, food, wine… my absolute go-to when visiting the city."
Boucherie Union Square,5.0,"We came in for the first time and our server was Diego. He was one of the best waiters I've had in the city! He was animated, had a great sense of humor, knew the menu very well and made great recommendations. The food was also phenomenal! Definitely a must try if you are in gramercy."
Boucherie Union Square,5.0,"We came in for the first time and our server was Diego. He was one of the best waiters I've had in the city! He was animated, had a great sense of humor, knew the menu very well and made great recommendations. The food was also phenomenal! Definitely a must try if you are in gramercy."
Boucherie Union Square,5.0,"Boucherie has a great space and a fun vibe and the food lives up to it.  There are three menu items that I want to be excellent at a French Bistro.  The Salade Nicoise, The Burger, and the Fries. (We could add French onion soup and the Croque Madame but I didn’t get to try those yet).  Add the fact that they have a great wine list with thoughtful selections at fair prices.  This is my new “go to” bistro in NY!"
Boucherie Union Square,5.0,"Boucherie has a great space and a fun vibe and the food lives up to it.  There are three menu items that I want to be excellent at a French Bistro.  The Salade Nicoise, The Burger, and the Fries. (We could add French onion soup and the Croque Madame but I didn’t get to try those yet).  Add the fact that they have a great wine list with thoughtful selections at fair prices.  This is my new “go to” bistro in NY!"
Boucherie Union Square,5.0,"I had such a lovely experience at Boucherie Union Square! Everything I ordered was beautifully prepared and full of flavor. The Soupe à l’Oignon was warm and comforting, and the La Salade Niçoise had the perfect balance of freshness and richness. The Steak Frites? A must-try, cooked perfectly and paired with crispy pommes frites.

For dessert, the Profiteroles and Tarte aux Fraises totally stole the show, so indulgent and beautifully plated. I also loved the non-alcoholic cocktails, Non La Vie en Rose and Hors Du Bleu, light, refreshing, and so fun.

The only thing I found just okay was the Lobster Linguine; it wasn’t bad, just didn’t stand out like the rest. But overall, the atmosphere, service, and food made it such a memorable dining experience. Can’t wait to come back!"
Boucherie Union Square,5.0,"I had such a lovely experience at Boucherie Union Square! Everything I ordered was beautifully prepared and full of flavor. The Soupe à l’Oignon was warm and comforting, and the La Salade Niçoise had the perfect balance of freshness and richness. The Steak Frites? A must-try, cooked perfectly and paired with crispy pommes frites.

For dessert, the Profiteroles and Tarte aux Fraises totally stole the show, so indulgent and beautifully plated. I also loved the non-alcoholic cocktails, Non La Vie en Rose and Hors Du Bleu, light, refreshing, and so fun.

The only thing I found just okay was the Lobster Linguine; it wasn’t bad, just didn’t stand out like the rest. But overall, the atmosphere, service, and food made it such a memorable dining experience. Can’t wait to come back!"
Boucherie Union Square,5.0,"Guys!! I think I’ve just found one of my favorite French restaurants in NYC. The food is exceptional, the service is impeccable, and the staff is incredibly warm and attentive. They went above and beyond to make my anniversary dinner truly special, and I couldn’t be more grateful. Every dish was perfection—from the delicate Wagyu carpaccio to the beautifully cooked lamb rack with celery gratin and Gruyère. And don’t even get me started on the sea scallops… absolute heaven ❤️ and until 31 of march bottle of wine is 50% off"
Boucherie Union Square,5.0,"Guys!! I think I’ve just found one of my favorite French restaurants in NYC. The food is exceptional, the service is impeccable, and the staff is incredibly warm and attentive. They went above and beyond to make my anniversary dinner truly special, and I couldn’t be more grateful. Every dish was perfection—from the delicate Wagyu carpaccio to the beautifully cooked lamb rack with celery gratin and Gruyère. And don’t even get me started on the sea scallops… absolute heaven ❤️ and until 31 of march bottle of wine is 50% off"
Boucherie Union Square,5.0,"I went on New Year’s Eve, and I loved the idea of being able to enjoy a delicious meal and toast at midnight without having to pay an extra cover. The food was very tasty, the drinks were well-served, and the place was beautiful. However, I would have liked the ratatouille to have a different presentation. Unfortunately, the bartender who attended us at the end was neither professional nor polite."
Boucherie Union Square,5.0,"I went on New Year’s Eve, and I loved the idea of being able to enjoy a delicious meal and toast at midnight without having to pay an extra cover. The food was very tasty, the drinks were well-served, and the place was beautiful. However, I would have liked the ratatouille to have a different presentation. Unfortunately, the bartender who attended us at the end was neither professional nor polite."
Boucherie Union Square,5.0,"We came here for my birthday, food is amazing, but the service is even better, they gave me a book with all information of the restaurant with a handwritten message. I would recommend it 100%. Ask for the appetizer in the first picture, we don't remember the name, but it was amazinggggg!"
Boucherie Union Square,5.0,"We came here for my birthday, food is amazing, but the service is even better, they gave me a book with all information of the restaurant with a handwritten message. I would recommend it 100%. Ask for the appetizer in the first picture, we don't remember the name, but it was amazinggggg!"
Boucherie Union Square,5.0,Had drinks and oysters at the bar! Bartender Adam was the best. Great conversationalist and super knowledgeable on oysters! Made us the best drinks with speedy service. Would 10000% recommend for anyone to come here for some drinks and apps!
Boucherie Union Square,5.0,Had drinks and oysters at the bar! Bartender Adam was the best. Great conversationalist and super knowledgeable on oysters! Made us the best drinks with speedy service. Would 10000% recommend for anyone to come here for some drinks and apps!
Boucherie Union Square,4.0,"Atmosphere: Entire restaurant is decorated nicely and I do feel like I could be in Paris.  However, I don’t recall how many restaurants in Paris would have triple height ceilings though.

Service: attentive

Food: overall everything we ordered was good. However my braised coq au vin was very dry.
I highly recommend the steak and French Onion Soup"
Boucherie Union Square,4.0,"Atmosphere: Entire restaurant is decorated nicely and I do feel like I could be in Paris.  However, I don’t recall how many restaurants in Paris would have triple height ceilings though.

Service: attentive

Food: overall everything we ordered was good. However my braised coq au vin was very dry.
I highly recommend the steak and French Onion Soup"
Boucherie Union Square,5.0,"Boucherie Union Square nails it — gorgeous Parisian vibe, lively energy, and service that makes you feel taken care of without hovering. Anais was fantastic. The Waygyu filet melted like butter, the steak tartare portion was perfect, and the cocktails? Absolute perfection. It’s the kind of place you could dress up for or just wander into and still feel welcome."
Boucherie Union Square,5.0,"Boucherie Union Square nails it — gorgeous Parisian vibe, lively energy, and service that makes you feel taken care of without hovering. Anais was fantastic. The Waygyu filet melted like butter, the steak tartare portion was perfect, and the cocktails? Absolute perfection. It’s the kind of place you could dress up for or just wander into and still feel welcome."
Boucherie Union Square,4.0,"This was my favorite place until all of a sudden they took the salmon out of the menu. It was out of the blue. It was my favorite dish from them. Can we please bring the salmon back? Such a small detail, but with such a powerful power. We pescatarians would appreciate this so much."
Boucherie Union Square,4.0,"This was my favorite place until all of a sudden they took the salmon out of the menu. It was out of the blue. It was my favorite dish from them. Can we please bring the salmon back? Such a small detail, but with such a powerful power. We pescatarians would appreciate this so much."
Boucherie Union Square,3.0,"Went here around Christmas time for dinner and was fairly disappointed unfortunately.

The good: the restaurant is immaculately decorated for the holidays and atmosphere is lively and fun.

The bad: the steak was tough and overcooked. I was with a large group of 10+ people and not a single person finished their steak. Desserts and appetizers were ok as well."
Boucherie Union Square,3.0,"Went here around Christmas time for dinner and was fairly disappointed unfortunately.

The good: the restaurant is immaculately decorated for the holidays and atmosphere is lively and fun.

The bad: the steak was tough and overcooked. I was with a large group of 10+ people and not a single person finished their steak. Desserts and appetizers were ok as well."
Boucherie Union Square,3.0,"I recently visited this restaurant with a friend and had a mixed experience. On the positive side, the bread with spread butter was delicious, and the lager was really great. The atmosphere and servers were also very nice.

However, I was disappointed with the orange duck I ordered. The meat was tough and chewy, and I couldn't even finish one piece of duck. The restaurant was kind enough to take it back to the kitchen, but I was already too discouraged to order another main course. Instead, we opted for the crème brûlée for dessert, which was absolutely delicious.

Overall, while the service and ambiance were pleasant, my experience with the main course was not great. My friend tried to introduce me to French cuisine, but unfortunately, this particular restaurant did not leave a lasting impression."
Boucherie Union Square,3.0,"I recently visited this restaurant with a friend and had a mixed experience. On the positive side, the bread with spread butter was delicious, and the lager was really great. The atmosphere and servers were also very nice.

However, I was disappointed with the orange duck I ordered. The meat was tough and chewy, and I couldn't even finish one piece of duck. The restaurant was kind enough to take it back to the kitchen, but I was already too discouraged to order another main course. Instead, we opted for the crème brûlée for dessert, which was absolutely delicious.

Overall, while the service and ambiance were pleasant, my experience with the main course was not great. My friend tried to introduce me to French cuisine, but unfortunately, this particular restaurant did not leave a lasting impression."
Boucherie Union Square,5.0,Amazing amazing amazing French restaurant. Great cocktails and wine selection. Don’t miss coming to this fantastic fabulous spot. 10/10 would recommend.
Boucherie Union Square,5.0,Amazing amazing amazing French restaurant. Great cocktails and wine selection. Don’t miss coming to this fantastic fabulous spot. 10/10 would recommend.
Boucherie Union Square,5.0,"We had such a wonderful time here this weekend. Erica and her team were helpful, knowledgeable, and provided such attentive service. Having drinks at the bar before we moved over to food, Adam was such a gracious host as our bartender. Our drinks were delicious as was the wine we settled on (thanks again to Erica). The food we selected was timed expertly and executed with perfection — hats off to the chef and their crew. We can’t wait to return and try new delights paired with what we know will be impeccable service. Merci!"
Boucherie Union Square,5.0,"We had such a wonderful time here this weekend. Erica and her team were helpful, knowledgeable, and provided such attentive service. Having drinks at the bar before we moved over to food, Adam was such a gracious host as our bartender. Our drinks were delicious as was the wine we settled on (thanks again to Erica). The food we selected was timed expertly and executed with perfection — hats off to the chef and their crew. We can’t wait to return and try new delights paired with what we know will be impeccable service. Merci!"
Boucherie Union Square,4.0,"Stopped by here on a Saturday as a solo diner to take advantage of happy hour. It was my first time visiting this Boucherie but I highly recommend it as a solo spot. I sat myself at the bar and was made to feel welcome straight away. I decided to order the oysters and the charcuterie board (both from the happy hour menu) along with a glass of sparkling wine. The pacing of the food being delivered was perfect for me, with a good wait between my order and the food arriving but not so long that it felt you had been waiting an age.

I went for a mixture of east and west coast oysters (a small complaint is that these were served so cold that I think some of the flavour was lost). The charcuterie board was a great portion of meat, especially for the price. I also decided to order dessert and got the profiteroles. The pastry and the chocolate sauce were delicious, However, I am used to profiteroles being filled with cream and these just had too much ice cream filling for me so I would probably order something else next time (this is down to personal preference though instead of the dish being bad).

All in all I really enjoyed my time here and will definitely be back. Total bill (including my food, 2 glasses of sparkling wine, tax and tip) was just under $100, which I thought was good value for what I had and the area I was in. They currently have an offer with 50% most bottles of wine so have already suggested to my other half we should visit soon and take advantage of that!"
Boucherie Union Square,4.0,"Stopped by here on a Saturday as a solo diner to take advantage of happy hour. It was my first time visiting this Boucherie but I highly recommend it as a solo spot. I sat myself at the bar and was made to feel welcome straight away. I decided to order the oysters and the charcuterie board (both from the happy hour menu) along with a glass of sparkling wine. The pacing of the food being delivered was perfect for me, with a good wait between my order and the food arriving but not so long that it felt you had been waiting an age.

I went for a mixture of east and west coast oysters (a small complaint is that these were served so cold that I think some of the flavour was lost). The charcuterie board was a great portion of meat, especially for the price. I also decided to order dessert and got the profiteroles. The pastry and the chocolate sauce were delicious, However, I am used to profiteroles being filled with cream and these just had too much ice cream filling for me so I would probably order something else next time (this is down to personal preference though instead of the dish being bad).

All in all I really enjoyed my time here and will definitely be back. Total bill (including my food, 2 glasses of sparkling wine, tax and tip) was just under $100, which I thought was good value for what I had and the area I was in. They currently have an offer with 50% most bottles of wine so have already suggested to my other half we should visit soon and take advantage of that!"
Boucherie Union Square,5.0,"Recently stopped in here because I saw their green hour happy hour sign. This boucherie is one of my favorites. It’s not too big but still feels like a really cool and unique spot. I have come back a couple times since with customers and friends and everyone has loved it. Bar staff is amazing, shout out Adam for always bending attentive and a great bartender! Will be back."
Boucherie Union Square,5.0,"Recently stopped in here because I saw their green hour happy hour sign. This boucherie is one of my favorites. It’s not too big but still feels like a really cool and unique spot. I have come back a couple times since with customers and friends and everyone has loved it. Bar staff is amazing, shout out Adam for always bending attentive and a great bartender! Will be back."
Boucherie Union Square,5.0,"If you’re looking for a memorable night out, make sure to visit the bar where Adam is working! He’s an exceptional bartender who not only serves up delicious drinks but also knows how to engage in meaningful conversations.

From the moment we sat down, Adam made us feel welcome with his friendly demeanor. He crafted our cocktails with precision, ensuring each drink was not just tasty but also beautifully presented. What really stood out was his ability to connect with us on a personal level. He shared stories and insights about life that made our experience feel special and memorable.

His passion for mixology and genuine interest in his customers turned an ordinary evening into something extraordinary. We left with happy hearts and plans to return soon. Thanks, Adam, for a fantastic night! We can’t wait to come back for more great drinks and conversations."
Boucherie Union Square,5.0,"If you’re looking for a memorable night out, make sure to visit the bar where Adam is working! He’s an exceptional bartender who not only serves up delicious drinks but also knows how to engage in meaningful conversations.

From the moment we sat down, Adam made us feel welcome with his friendly demeanor. He crafted our cocktails with precision, ensuring each drink was not just tasty but also beautifully presented. What really stood out was his ability to connect with us on a personal level. He shared stories and insights about life that made our experience feel special and memorable.

His passion for mixology and genuine interest in his customers turned an ordinary evening into something extraordinary. We left with happy hearts and plans to return soon. Thanks, Adam, for a fantastic night! We can’t wait to come back for more great drinks and conversations."
Boucherie Union Square,3.0,"The interior was plain and classic. There were many customers because it was the end of the year, and it was full of families and friends. The Rib-Eye Steak had a good texture and taste, but there was a lot of fat. The onion soup was sour and had a lot of burnt flavor. It was not a dish I would recommend. The boiled octopus dish was chewy and went well with the appropriate sauce. The crème brûlée was sweet, so it was a good choice for dessert. The ice cream with vanilla and chocolate syrup was also delicious. However, it was difficult to meet the manager in charge when ordering or requesting additional items. Also, I gave a 15% tip because I was not satisfied with the service, and I felt that the female manager's dissatisfaction was clearly revealed. It seems that customer service, which is not seen even in ordinary restaurants, not the best restaurants, needs improvement. Otherwise, they might have treated customers differently depending on race."
Boucherie Union Square,3.0,"The interior was plain and classic. There were many customers because it was the end of the year, and it was full of families and friends. The Rib-Eye Steak had a good texture and taste, but there was a lot of fat. The onion soup was sour and had a lot of burnt flavor. It was not a dish I would recommend. The boiled octopus dish was chewy and went well with the appropriate sauce. The crème brûlée was sweet, so it was a good choice for dessert. The ice cream with vanilla and chocolate syrup was also delicious. However, it was difficult to meet the manager in charge when ordering or requesting additional items. Also, I gave a 15% tip because I was not satisfied with the service, and I felt that the female manager's dissatisfaction was clearly revealed. It seems that customer service, which is not seen even in ordinary restaurants, not the best restaurants, needs improvement. Otherwise, they might have treated customers differently depending on race."
Boucherie Union Square,4.0,"We had a very nice time at this boucherie location. The staff was very friendly and the food was delicious. The only reason I give 4 stars is because we arrived on time for our reservation but still had to wait almost 20 mins before we were seated even though their online system showed a lot of availability. Also, the fries were extremely salty. I normally don’t mind a little extra salt on fries but this was excessive. Other than that, very delicious meal and quality service"
Boucherie Union Square,4.0,"We had a very nice time at this boucherie location. The staff was very friendly and the food was delicious. The only reason I give 4 stars is because we arrived on time for our reservation but still had to wait almost 20 mins before we were seated even though their online system showed a lot of availability. Also, the fries were extremely salty. I normally don’t mind a little extra salt on fries but this was excessive. Other than that, very delicious meal and quality service"
Boucherie Union Square,5.0,"Our meal was extremely delicious, beautiful , and the service was amazing!!! The hostess was so nice, Jose at the bar was so professional, and our server Oscar was such a fun person we will definitely be back FOR SURE!  Great experience!!!!"
Boucherie Union Square,5.0,"Our meal was extremely delicious, beautiful , and the service was amazing!!! The hostess was so nice, Jose at the bar was so professional, and our server Oscar was such a fun person we will definitely be back FOR SURE!  Great experience!!!!"
Boucherie Union Square,5.0,Adam was an amazing waiter. He was very welcoming when we came in and always had a smile. He never was too far away to make sure the service was given. Please come say hi to Adam on your next visit.
Boucherie Union Square,5.0,Adam was an amazing waiter. He was very welcoming when we came in and always had a smile. He never was too far away to make sure the service was given. Please come say hi to Adam on your next visit.
Boucherie Union Square,5.0,"Great French place, one of the best in NYC! My wife had the steak frites, which was excellent (and she’s Asian American and very picky with steak), and I had their vegetarian cauliflower which was cooked and seasoned perfectly. And the desserts… the profiteroles were excellent, and the chocolate mousse - the only proper soundtrack for it would be Sinead o’Connor’s “Nothing compares to U”. Highly recommend!"
Boucherie Union Square,5.0,"Great French place, one of the best in NYC! My wife had the steak frites, which was excellent (and she’s Asian American and very picky with steak), and I had their vegetarian cauliflower which was cooked and seasoned perfectly. And the desserts… the profiteroles were excellent, and the chocolate mousse - the only proper soundtrack for it would be Sinead o’Connor’s “Nothing compares to U”. Highly recommend!"
Boucherie Union Square,5.0,"Diego was such an amazing server. Recommended a beautiful wine bottle. The food was immaculate. I love coming here, such a great experience every time"
Boucherie Union Square,5.0,"Diego was such an amazing server. Recommended a beautiful wine bottle. The food was immaculate. I love coming here, such a great experience every time"
Boucherie Union Square,5.0,"Michael Thank you so much for your service and hospitality. I’ve been here a few times and I have had the best drinks and happy hour food while you were taking care of me. The whole bar team is incredible, Adam & Parviz you’re terrific too. Love u guys. Keep it up! Fabulous place!!!"
Boucherie Union Square,5.0,"Michael Thank you so much for your service and hospitality. I’ve been here a few times and I have had the best drinks and happy hour food while you were taking care of me. The whole bar team is incredible, Adam & Parviz you’re terrific too. Love u guys. Keep it up! Fabulous place!!!"
Boucherie Union Square,5.0,This was an absolutely amazing experience from beginning to end! The food and drinks were magnificent and our server Diego was a 10/10! Will most certainly return to celebrate any special occasion.
Boucherie Union Square,5.0,This was an absolutely amazing experience from beginning to end! The food and drinks were magnificent and our server Diego was a 10/10! Will most certainly return to celebrate any special occasion.
Boucherie Union Square,5.0,"This Boucherie location is the best I’ve visited!
It offers a cozy atmosphere, delicious food, and excellent service.

The skirt steak was juicy and packed with flavor, although it was slightly overcooked (I ordered medium rare, but it leaned closer to medium). The side of fries was absolutely perfect—crispy on the outside and soft on the inside.

The clams were a standout! The sauce was simply magnificent—rich in flavor yet surprisingly light.

For drinks, I had an oat milk cappuccino, and my friend enjoyed a beer. Both were fantastic and complemented the meal beautifully"
Boucherie Union Square,5.0,"This Boucherie location is the best I’ve visited!
It offers a cozy atmosphere, delicious food, and excellent service.

The skirt steak was juicy and packed with flavor, although it was slightly overcooked (I ordered medium rare, but it leaned closer to medium). The side of fries was absolutely perfect—crispy on the outside and soft on the inside.

The clams were a standout! The sauce was simply magnificent—rich in flavor yet surprisingly light.

For drinks, I had an oat milk cappuccino, and my friend enjoyed a beer. Both were fantastic and complemented the meal beautifully"
Boucherie Union Square,5.0,"A true gem! The ambiance is elegant and lively, perfect for any occasion. The food is absolutely divine each dish bursting with flavor and perfectly executed. Pair it with a fantastic wine selection, and you’re in for a treat! The service is impeccable attentive, warm, and knowledgeable. A must visit for French cuisine lovers!"
Boucherie Union Square,5.0,"A true gem! The ambiance is elegant and lively, perfect for any occasion. The food is absolutely divine each dish bursting with flavor and perfectly executed. Pair it with a fantastic wine selection, and you’re in for a treat! The service is impeccable attentive, warm, and knowledgeable. A must visit for French cuisine lovers!"
Boucherie Union Square,4.0,"Food was great. I’ve had better Filet Mignon and honestly for $62 it could’ve been better. Also, best Crème Brûlée I’ve ever had ❤️"
Boucherie Union Square,4.0,"Food was great. I’ve had better Filet Mignon and honestly for $62 it could’ve been better. Also, best Crème Brûlée I’ve ever had ❤️"
Boucherie Union Square,4.0,"We went for dinner before a show on a Friday night. Everything was still decorated for Christmas and it was super festive and classy. Decent cocktail selection and large wine selection. The bread with salt and butter was amazing. The French onion soup was the best I have ever had. We ordered the steak frites for our main course. They were really solid, but I had super high expectations after the bread and soup and I thought it could have been a little better. We didn't get dessert because we were so full but their options looked great. So glad we tried this restaurant!"
Boucherie Union Square,4.0,"We went for dinner before a show on a Friday night. Everything was still decorated for Christmas and it was super festive and classy. Decent cocktail selection and large wine selection. The bread with salt and butter was amazing. The French onion soup was the best I have ever had. We ordered the steak frites for our main course. They were really solid, but I had super high expectations after the bread and soup and I thought it could have been a little better. We didn't get dessert because we were so full but their options looked great. So glad we tried this restaurant!"
Boucherie Union Square,4.0,"Stopped by for a quick dinner on a business trip. Lobster bisque for my appetizer and a steak for my main. Seated right away at a center table, server was prompted, professional and courteous.

Food: lobster bisque was quite good. Not too salty as can happen. Very nice pieces of lobster   steak was medium-rare as requested. Nice glass of merlot with the meal

Service: seated right away even without reservations. Server took time to check on me without being intrusive.

Atmosphere: beautiful high ceiling entrance with lovely bar to the left and dinning space to the right. Very enjoyable."
Boucherie Union Square,4.0,"Stopped by for a quick dinner on a business trip. Lobster bisque for my appetizer and a steak for my main. Seated right away at a center table, server was prompted, professional and courteous.

Food: lobster bisque was quite good. Not too salty as can happen. Very nice pieces of lobster   steak was medium-rare as requested. Nice glass of merlot with the meal

Service: seated right away even without reservations. Server took time to check on me without being intrusive.

Atmosphere: beautiful high ceiling entrance with lovely bar to the left and dinning space to the right. Very enjoyable."
Boucherie Union Square,4.0,"Very cozy, beautiful 70s atmosphere. Celebrated my birthday dinner here. The food was very underwhelming, especially the Caesar salad we shared. As for the starter, the salad was so dry, unflavorful, and salty. I love Caesar salad and order it almost every time I have to choose a salad for the table, but this one, I would say, was the worst I had in NYC. The next day, I had another one served at a Spanish restaurant 10 minutes walk from here, which was 10 times fresher and more delicious. My boyfriend had Traditional French Braised beef, and I ordered the grilled pork tenderloin for myself.  The food by far mediocre at best.
Nothing really blew me away though the price tag wasn’t really hefty."
Boucherie Union Square,4.0,"Very cozy, beautiful 70s atmosphere. Celebrated my birthday dinner here. The food was very underwhelming, especially the Caesar salad we shared. As for the starter, the salad was so dry, unflavorful, and salty. I love Caesar salad and order it almost every time I have to choose a salad for the table, but this one, I would say, was the worst I had in NYC. The next day, I had another one served at a Spanish restaurant 10 minutes walk from here, which was 10 times fresher and more delicious. My boyfriend had Traditional French Braised beef, and I ordered the grilled pork tenderloin for myself.  The food by far mediocre at best.
Nothing really blew me away though the price tag wasn’t really hefty."
Boucherie Union Square,5.0,This restaurant is in the top 3 restaurants I’ve ever been to! Our steaks were perfectly cooked and the service and atmosphere is remarkable. We got oysters and the watermelon salad for starters and everything was fresh and the sauces for the oysters were delicious especially the malt vinegar based sauce. I recommend the steak frites! For drinks get an espresso martini.
Boucherie Union Square,5.0,This restaurant is in the top 3 restaurants I’ve ever been to! Our steaks were perfectly cooked and the service and atmosphere is remarkable. We got oysters and the watermelon salad for starters and everything was fresh and the sauces for the oysters were delicious especially the malt vinegar based sauce. I recommend the steak frites! For drinks get an espresso martini.
Boucherie Union Square,4.0,"What a lovely place to be for the holidays given their decorations they put up. Their long bar is also such a great place to hang out and have a cocktail or two. Went here for date night and got a few dishes: the steak, wagyu burger, fish dip with caviar and the beets. The beets and burger were not my favorite, but the steak was quite good.

Definitely would come back here during the summer time for cocktails."
Boucherie Union Square,4.0,"What a lovely place to be for the holidays given their decorations they put up. Their long bar is also such a great place to hang out and have a cocktail or two. Went here for date night and got a few dishes: the steak, wagyu burger, fish dip with caviar and the beets. The beets and burger were not my favorite, but the steak was quite good.

Definitely would come back here during the summer time for cocktails."
Boucherie Union Square,5.0,My boyfriend and I went here for his birthday on a Friday evening. Our experience was wonderful from the service to the food I would give it a 10/10. We have visited another location and we would return to both! Our waiter Oscar was exceptional as well making our experience as enjoyable as possible. We hope to return!
Boucherie Union Square,5.0,My boyfriend and I went here for his birthday on a Friday evening. Our experience was wonderful from the service to the food I would give it a 10/10. We have visited another location and we would return to both! Our waiter Oscar was exceptional as well making our experience as enjoyable as possible. We hope to return!
Boucherie Union Square,5.0,"This place is amazing! The food is just out of this world!

We were served at the bar - Rodrigo was part of the experience."
Boucherie Union Square,5.0,"This place is amazing! The food is just out of this world!

We were served at the bar - Rodrigo was part of the experience."
Boucherie Union Square,5.0,Our bartender Adam was fantastic. Very personable and made some excellent drinks. Will definitely be back because of him
Boucherie Union Square,5.0,Our bartender Adam was fantastic. Very personable and made some excellent drinks. Will definitely be back because of him
Boucherie Union Square,5.0,"Diego was the most amazing server we have ever had! He was promt, attentive and informative. He made the visit memorable! If you visit this establishment you should ask for him."
Boucherie Union Square,5.0,"Diego was the most amazing server we have ever had! He was promt, attentive and informative. He made the visit memorable! If you visit this establishment you should ask for him."
Boucherie Union Square,1.0,"Horrible experience. Just went there for dinner tonight. Reception was nice but the server and whole experience with ordering wine and food was a mess. I know the restaurant is having 50% for wine, but at least prepare your inventory. Tried with two bottom from the wine list, first one server came back told us it sold out. Second one took him almost 15min to get back to us to confirm they are out for that as well. We double checked with server that they have it before we chose the second bottom. That’s almost 20-25min after we sat down, with no one takes the food order. I would call that a promotion trap when you run into these “coincidence”. Or it might just because we are Asian 😐.
The crazier part is the server didn’t remove the charge for the wine(full price with no 50%off) and gave us the check. We had to talk to the server to get it removed so we don’t have to pay for something we never got.🤷🏻‍♀️ Not a first timer here but probably not coming back again."
